,GAMEID,HOME_ELO,AWAY_ELO
805,20101110ORLUTA,1658,1592
806,20101110TORCHA,1427,1497
807,20101110WASHOU,1366,1470
808,20101110CLENJN,1577,1318
809,20101110NYKGSW,1416,1458
810,20101110MEMDAL,1478,1603
811,20101110OKCPHI,1558,1381
812,20101110SASLAC,1611,1366
813,20101110SACMIN,1355,1294
814,20101111CHIGSW,1514,1470
815,20101111MIABOS,1585,1548
816,20101111DENLAL,1573,1621
817,20101112ATLUTA,1584,1606
818,20101112INDHOU,1496,1460
819,20101112ORLTOR,1643,1416
820,20101112WASCHA,1376,1508
821,20101112MINNYK,1309,1405
822,20101112DALPHI,1613,1378
823,20101112PHOSAC,1593,1341
824,20101112OKCPOR,1562,1585
825,20101112LACDET,1364,1377
826,20101113CHAUTA,1517,1619
827,20101113NJNORL,1336,1626
828,20101113CLEIND,1559,1482
829,20101113MIATOR,1571,1433
830,20101113CHIWAS,1520,1367
831,20101113MEMBOS,1469,1561
832,20101113MILGSW,1584,1463
833,20101113SASPHI,1614,1375
834,20101114ATLMIN,1572,1319
835,20101114SACDET,1338,1390
836,20101114OKCSAS,1570,1616
837,20101114NYKHOU,1395,1474
838,20101114LALPHO,1612,1595
839,20101115CHAMIN,1507,1316
840,20101115ORLMEM,1631,1459
841,20101115PHODEN,1609,1581
842,20101115UTAOKC,1628,1558
843,20101115GSWDET,1459,1401
844,20101115LACNJN,1352,1331
845,20101116CLEPHI,1544,1373
846,20101116INDATL,1497,1574
847,20101116WASTOR,1363,1429
848,20101116MEMPOR,1456,1577
849,20101116MILLAL,1588,1599
850,20101116HOUCHI,1485,1524
851,20101116DENNYK,1575,1384
852,20101117MIAPHO,1575,1615
853,20101117PHITOR,1369,1420
854,20101117BOSWAS,1572,1372
855,20101117DETLAL,1395,1612
856,20101117MINLAC,1313,1338
857,20101117OKCHOU,1573,1473
858,20101117UTANJN,1614,1344
859,20101117SASCHI,1628,1535
860,20101117SACNYK,1327,1381
861,20101118INDLAC,1486,1330
862,20101118ORLPHO,1635,1607
863,20101118PORDEN,1586,1578
864,20101119BOSOKC,1575,1577
865,20101119PHIMIL,1358,1576
866,20101119TORHOU,1432,1468
867,20101119WASMEM,1369,1446
868,20101119MIACHA,1583,1510
869,20101119MINLAL,1321,1618
870,20101119UTASAS,1616,1633
871,20101119DALCHI,1615,1530
872,20101119SACNJN,1316,1342
873,20101119GSWNYK,1465,1392
874,20101120CHAPHO,1505,1600
875,20101120INDORL,1490,1641
876,20101120ATLDAL,1585,1600
877,20101120MEMMIA,1437,1589
878,20101120MILOKC,1563,1590
879,20101120SASCLE,1645,1548
880,20101120DENNJN,1571,1334
881,20101120PORUTA,1593,1604
882,20101120LACNYK,1327,1407
883,20101121TORBOS,1440,1562
884,20101121DETWAS,1389,1378
885,20101121LALGSW,1623,1450
886,20101122ATLBOS,1572,1551
887,20101122MIAIND,1577,1481
888,20101122OKCMIN,1602,1316
889,20101122HOUPHO,1460,1590
890,20101122SASORL,1650,1650
891,20101122UTASAC,1616,1323
892,20101122GSWDEN,1447,1573
893,20101123INDCLE,1497,1543
894,20101123NJNATL,1331,1559
895,20101123WASPHI,1371,1371
896,20101123NYKCHA,1418,1515
897,20101123DALDET,1613,1396
898,20101123LALCHI,1627,1545
899,20101124CHANYK,1505,1427
900,20101124CLEMIL,1534,1551
901,20101124TORPHI,1450,1364
902,20101124BOSNJN,1565,1345
903,20101124ORLMIA,1642,1562
904,20101124MEMDET,1448,1393
905,20101124MINSAS,1314,1657
906,20101124OKCDAL,1604,1615
907,20101124HOUGSW,1451,1438
908,20101124PHOCHI,1600,1540
909,20101125ATLWAS,1545,1379
910,20101125LACSAC,1316,1322
911,20101126CHAHOU,1490,1458
912,20101126ORLCLE,1648,1542
913,20101126BOSTOR,1567,1456
914,20101126DETMIL,1387,1543
915,20101126MIAPHI,1557,1359
916,20101126INDOKC,1505,1592
917,20101126SASDAL,1661,1628
918,20101126DENCHI,1583,1554
919,20101126PHOLAC,1585,1323
920,20101126UTALAL,1618,1632
921,20101126MEMGSW,1454,1431
922,20101127NYKATL,1442,1549
923,20101127WASORL,1375,1652
924,20101127CLEMEM,1537,1461
925,20101127PHINJN,1356,1342
926,20101127MINGSW,1310,1424
927,20101127DALMIA,1642,1560
928,20101127MILCHA,1531,1496
929,20101127SACCHI,1314,1548
930,20101128TORATL,1451,1559
931,20101128DETNYK,1399,1432
932,20101128LACUTA,1321,1626
933,20101128HOUOKC,1451,1602
934,20101128NJNPOR,1335,1581
935,20101128DENPHO,1589,1587
936,20101128LALIND,1624,1495
937,20101129MIAWAS,1555,1370
938,20101129DALHOU,1647,1463
939,20101129UTAMIL,1630,1538
940,20101130CLEBOS,1543,1572
941,20101130ORLDET,1658,1387
942,20101130PHIPOR,1363,1567
943,20101130NYKNJN,1444,1349
944,20101130MEMLAL,1455,1609
945,20101130SACIND,1308,1510
946,20101130GSWSAS,1434,1647
947,20101201ATLMEM,1569,1467
948,20101201NJNOKC,1344,1591
949,20101201TORWAS,1441,1366
950,20101201BOSPOR,1584,1554
951,20101201MIADET,1558,1385
952,20101201CHIORL,1554,1660
953,20101201DALMIN,1650,1301
954,20101201HOULAL,1459,1597
955,20101201DENMIL,1596,1533
956,20101201UTAIND,1635,1518
957,20101201LACSAS,1316,1654
958,20101202CLEMIA,1531,1561
959,20101202GSWPHO,1427,1580
960,20101203CHANJN,1490,1338
961,20101203TOROKC,1447,1597
962,20101203WASPOR,1361,1548
963,20101203ATLPHI,1573,1376
964,20101203DETORL,1381,1670
965,20101203BOSCHI,1590,1544
966,20101203MEMHOU,1462,1470
967,20101203SASMIN,1638,1299
968,20101203DENLAC,1602,1332
969,20101203PHOIND,1589,1513
970,20101203LALSAC,1586,1301
971,20101203UTADAL,1640,1651
972,20101204MIAATL,1573,1576
973,20101204PHICHA,1373,1494
974,20101204CHIHOU,1538,1483
975,20101204MINCLE,1298,1519
976,20101204MILORL,1527,1675
977,20101204SACDAL,1299,1664
978,20101205NJNBOS,1335,1596
979,20101205TORNYK,1458,1449
980,20101205DETCLE,1376,1505
981,20101205OKCGSW,1585,1418
982,20101205DENMEM,1604,1450
983,20101205PHOWAS,1594,1374
984,20101205PORLAC,1535,1330
985,20101206INDTOR,1508,1445
986,20101206ORLATL,1663,1569
987,20101206NYKMIN,1462,1311
988,20101206CHIOKC,1544,1589
989,20101206MILMIA,1538,1581
990,20101206UTAMEM,1627,1446
991,20101206LACSAC,1327,1295
992,20101207ATLNJN,1584,1329
993,20101207CHADEN,1483,1608
994,20101207PHICLE,1383,1494
995,20101207DALGSW,1668,1415
996,20101207HOUDET,1477,1387
997,20101207PORPHO,1538,1597
998,20101207LALWAS,1588,1371
999,20101208BOSDEN,1602,1597
1000,20101208CLECHI,1484,1553
1001,20101208NYKTOR,1466,1439
1002,20101208MILIND,1527,1513
1003,20101208MINOKC,1307,1580
1004,20101208SASGSW,1640,1413
1005,20101208PHOMEM,1588,1442
1006,20101208UTAMIA,1631,1592
1007,20101208SACWAS,1289,1368
1008,20101208LACLAL,1334,1591
1009,20101209PHIBOS,1394,1609
1010,20101209DALNJN,1670,1327
1011,20101209PORORL,1547,1648
1012,20101210INDCHA,1507,1494
1013,20101210TORDEN,1433,1590
1014,20101210WASNYK,1359,1472
1015,20101210CHILAL,1563,1596
1016,20101210MINDET,1302,1382
1017,20101210MILHOU,1534,1482
1018,20101210SASATL,1642,1587
1019,20101210PHOPOR,1572,1557
1020,20101210UTAORL,1617,1638
1021,20101210GSWMIA,1410,1606
1022,20101211LACMEM,1328,1459
1023,20101211ATLIND,1581,1513
1024,20101211CHABOS,1487,1616
1025,20101211DETTOR,1373,1424
1026,20101211CHIMIN,1572,1311
1027,20101211DALUTA,1671,1625
1028,20101211HOUCLE,1476,1473
1029,20101211SACMIA,1298,1613
1030,20101212NYKDEN,1482,1598
1031,20101212NJNLAL,1325,1588
1032,20101212SASPOR,1648,1570
1033,20101212OKCCLE,1586,1466
1034,20101212LACORL,1319,1630
1035,20101213CHIIND,1574,1508
1036,20101213MEMPOR,1468,1565
1037,20101213DALMIL,1677,1540
1038,20101213UTAGSW,1619,1403
1039,20101214CHATOR,1478,1436
1040,20101214NJNPHI,1320,1387
1041,20101214WASLAL,1349,1594
1042,20101214DETATL,1361,1586
1043,20101214HOUSAC,1483,1294
1044,20101214DENORL,1588,1635
1045,20101214GSWMIN,1400,1309
1046,20101215INDLAL,1502,1600
1047,20101215NYKBOS,1493,1625
1048,20101215PHILAC,1398,1314
1049,20101215TORCHI,1430,1579
1050,20101215MIACLE,1618,1462
1051,20101215MEMCHA,1478,1484
1052,20101215OKCHOU,1590,1487
1053,20101215SASMIL,1654,1555
1054,20101215PHOMIN,1559,1304
1055,20101215DALPOR,1661,1555
1056,20101216NJNWAS,1309,1343
1057,20101216BOSATL,1634,1573
1058,20101216DENSAS,1596,1658
1059,20101217INDCLE,1492,1458
1060,20101217NYKMIA,1483,1621
1061,20101217PHILAL,1403,1610
1062,20101217TORNJN,1421,1317
1063,20101217ATLCHA,1567,1477
1064,20101217DETLAC,1375,1309
1065,20101217OKCSAC,1595,1291
1066,20101217HOUMEM,1482,1485
1067,20101217DALPHO,1666,1561
1068,20101217PORMIN,1550,1302
1069,20101218ORLPHI,1626,1396
1070,20101218WASMIA,1335,1630
1071,20101218CLENYK,1452,1475
1072,20101218CHILAC,1588,1324
1073,20101218MILUTA,1551,1621
1074,20101218SASMEM,1669,1478
1075,20101218DENMIN,1585,1299
1076,20101218PORGSW,1553,1405
1077,20101219BOSIND,1640,1499
1078,20101219NJNATL,1312,1572
1079,20101219TORLAL,1426,1617
1080,20101219SACHOU,1289,1489
1081,20101219OKCPHO,1597,1556
1082,20101220ATLORL,1558,1609
1083,20101220CLEUTA,1459,1632
1084,20101220WASCHA,1330,1472
1085,20101220MIADAL,1635,1671
1086,20101220SASPHO,1673,1570
1087,20101220PORMIL,1556,1540
1088,20101220GSWHOU,1401,1496
1089,20101220LACMIN,1341,1297
1090,20101221CHAOKC,1460,1583
1091,20101221ORLDAL,1600,1683
1092,20101221CHIPHI,1570,1413
1093,20101221MEMNJN,1475,1326
1094,20101221SACGSW,1282,1391
1095,20101221LALMIL,1625,1533
1096,20101222ATLCLE,1566,1451
1097,20101222TORDET,1418,1360
1098,20101222WASCHI,1341,1574
1099,20101222BOSPHI,1644,1410
1100,20101222NYKOKC,1467,1592
1101,20101222MINUTA,1291,1640
1102,20101222SASDEN,1677,1587
1103,20101222LACHOU,1347,1507
1104,20101223ORLSAS,1590,1682
1105,20101223SACMIL,1272,1548
1106,20101223PHOMIA,1565,1623
1107,20101225NYKCHI,1477,1580
1108,20101225ORLBOS,1600,1646
1109,20101225LALMIA,1610,1635
1110,20101225OKCDEN,1581,1582
1111,20101225GSWPOR,1401,1563
1112,20101226LACPHO,1339,1554
1113,20101226CLEMIN,1447,1288
1114,20101226DETCHI,1374,1570
1115,20101226INDMEM,1495,1458
1116,20101226SASWAS,1673,1335
1117,20101226DENPHI,1575,1407
1118,20101227CHADET,1451,1367
1119,20101227NJNORL,1343,1608
1120,20101227MEMTOR,1472,1404
1121,20101227MILATL,1553,1571
1122,20101227OKCDAL,1589,1693
1123,20101227HOUWAS,1515,1333
1124,20101227UTAPOR,1644,1551
1125,20101227SACLAC,1267,1352
1126,20101227GSWPHI,1412,1423
1127,20101228CLEORL,1431,1614
1128,20101228INDBOS,1481,1638
1129,20101228MIANYK,1647,1488
1130,20101228CHIMIL,1577,1541
1131,20101228DALTOR,1703,1399
1132,20101228SASLAL,1674,1597
1133,20101228DENPOR,1559,1566
1134,20101229ATLGSW,1583,1420
1135,20101229CHACLE,1456,1423
1136,20101229WASIND,1330,1472
1137,20101229DETBOS,1362,1646
1138,20101229MINDEN,1304,1566
1139,20101229OKCNJN,1579,1337
1140,20101229HOUMIA,1518,1650
1141,20101229PHOPHI,1541,1416
1142,20101229SACMEM,1256,1478
1143,20101229LACUTA,1363,1629
1144,20101230ORLNYK,1621,1484
1145,20101230DALSAS,1685,1679
1146,20101230PORUTA,1559,1635
1147,20101231CHAGSW,1463,1416
1148,20101231CHINJN,1584,1335
1149,20101231INDWAS,1461,1341
1150,20101231HOUTOR,1509,1417
1151,20101231OKCATL,1581,1587
1152,20101231PHODET,1525,1377
1153,20101231LALPHI,1592,1432
1154,20110101CHICLE,1586,1417
1155,20110101MIAGSW,1660,1430
1156,20110101MINNJN,1298,1332
1157,20110101SASOKC,1692,1589
1158,20110101DENSAC,1572,1270
1159,20110101MILDAL,1535,1672
1160,20110101UTAMEM,1625,1464
1161,20110102NYKIND,1480,1466
1162,20110102LACATL,1357,1580
1163,20110102TORBOS,1412,1631
1164,20110102CLEDAL,1413,1661
1165,20110102PORHOU,1568,1514
1166,20110102SACPHO,1268,1529
1167,20110102LALMEM,1596,1461
1168,20110103CHAMIA,1449,1662
1169,20110103ORLGSW,1625,1428
1170,20110103BOSMIN,1638,1306
1171,20110103DENHOU,1573,1508
1172,20110103UTADET,1629,1373
1173,20110104MIAMIL,1669,1546
1174,20110104NYKSAS,1487,1697
1175,20110104CHITOR,1590,1405
1176,20110104MEMOKC,1477,1584
1177,20110104DALPOR,1667,1574
1178,20110104SACATL,1282,1586
1179,20110104LALDET,1580,1371
1180,20110105CLETOR,1407,1402
1181,20110105NJNCHI,1324,1593
1182,20110105ORLMIL,1629,1541
1183,20110105PHIWAS,1428,1337
1184,20110105BOSSAS,1640,1684
1185,20110105MINCHA,1305,1442
1186,20110105HOUPOR,1503,1569
1187,20110105UTAATL,1631,1591
1188,20110105LACDEN,1351,1579
1189,20110105PHOLAL,1515,1583
1190,20110106DALOKC,1672,1574
1191,20110106SACDEN,1277,1565
1192,20110107INDSAS,1459,1676
1193,20110107PHICHI,1433,1578
1194,20110107WASNJN,1332,1339
1195,20110107BOSTOR,1648,1415
1196,20110107MEMUTA,1487,1617
1197,20110107MINPOR,1296,1580
1198,20110107ORLHOU,1634,1492
1199,20110107MILMIA,1536,1673
1200,20110107GSWCLE,1425,1394
1201,20110107PHONYK,1504,1500
1202,20110108ATLIND,1605,1452
1203,20110108CHAWAS,1451,1339
1204,20110108NJNMIL,1331,1527
1205,20110108DETPHI,1368,1444
1206,20110108CHIBOS,1567,1651
1207,20110108OKCMEM,1589,1498
1208,20110108DALORL,1657,1638
1209,20110108HOUUTA,1488,1606
1210,20110109TORSAC,1412,1292
1211,20110109LACGSW,1364,1431
1212,20110109SASMIN,1682,1291
1213,20110109PHOCLE,1491,1388
1214,20110109PORMIA,1585,1682
1215,20110109LALNYK,1594,1513
1216,20110110CHAMEM,1455,1493
1217,20110110BOSHOU,1641,1478
1218,20110110CHIDET,1577,1377
1219,20110111PHIIND,1435,1448
1220,20110111WASSAC,1335,1288
1221,20110111MINSAS,1290,1683
1222,20110111DENPHO,1551,1496
1223,20110111PORNYK,1575,1507
1224,20110111LALCLE,1599,1383
1225,20110112CHACHI,1464,1580
1226,20110112INDDAL,1461,1643
1227,20110112TORATL,1417,1608
1228,20110112BOSSAC,1625,1282
1229,20110112DETMEM,1374,1484
1230,20110112MILSAS,1535,1687
1231,20110112HOUOKC,1495,1594
1232,20110112PHONJN,1490,1324
1233,20110112UTANYK,1616,1522
1234,20110112GSWLAL,1422,1602
1235,20110112LACMIA,1373,1692
1236,20110113MINWAS,1286,1341
1237,20110113OKCORL,1604,1651
1238,20110113DENMIA,1556,1677
1239,20110114INDCHI,1473,1569
1240,20110114PHIMIL,1423,1526
1241,20110114TORDET,1409,1364
1242,20110114BOSCHA,1626,1474
1243,20110114NYKSAC,1517,1280
1244,20110114SASDAL,1695,1631
1245,20110114UTACLE,1621,1380
1246,20110114GSWLAC,1414,1389
1247,20110114LALNJN,1609,1320
1248,20110114PHOPOR,1493,1561
1249,20110115ATLHOU,1616,1485
1250,20110115WASTOR,1332,1395
1251,20110115DETSAC,1378,1298
1252,20110115CHIMIA,1579,1666
1253,20110115MEMDAL,1494,1625
1254,20110115MINORL,1295,1642
1255,20110115DENCLE,1567,1378
1256,20110115PORNJN,1552,1318
1257,20110116LACLAL,1382,1611
1258,20110116SASDEN,1701,1570
1259,20110117MEMCHI,1505,1589
1260,20110117NYKPHO,1500,1503
1261,20110117WASUTA,1341,1623
1262,20110117PHICHA,1433,1470
1263,20110117HOUMIL,1500,1516
1264,20110117DETDAL,1384,1614
1265,20110117LACIND,1396,1463
1266,20110117ATLSAC,1600,1293
1267,20110117GSWNJN,1421,1316
1268,20110117BOSORL,1630,1646
1269,20110117PORMIN,1554,1291
1270,20110117LALOKC,1598,1612
1271,20110118MIAATL,1657,1602
1272,20110118CHICHA,1599,1462
1273,20110119CLEPHO,1375,1515
1274,20110119NJNUTA,1311,1608
1275,20110119ORLPHI,1639,1441
1276,20110119BOSDET,1637,1397
1277,20110119MILWAS,1509,1356
1278,20110119HOUNYK,1508,1487
1279,20110119SASTOR,1705,1386
1280,20110119DALLAL,1601,1605
1281,20110119DENOKC,1566,1605
1282,20110119SACPOR,1291,1556
1283,20110119GSWIND,1425,1454
1284,20110119LACMIN,1405,1289
1285,20110120CHAPHI,1478,1438
1286,20110120CHIDAL,1583,1608
1287,20110120PORLAC,1562,1409
1288,20110121NJNDET,1326,1395
1289,20110121ORLTOR,1642,1385
1290,20110121WASPHO,1352,1524
1291,20110121BOSUTA,1640,1593
1292,20110121CLEMIL,1366,1512
1293,20110121MEMHOU,1495,1515
1294,20110121SASNYK,1707,1480
1295,20110121DENLAL,1574,1598
1296,20110121GSWSAC,1433,1285
1297,20110122CHAATL,1484,1616
1298,20110122NJNDAL,1335,1600
1299,20110122WASBOS,1344,1646
1300,20110122DETPHO,1386,1532
1301,20110122MIATOR,1642,1382
1302,20110122PHIUTA,1432,1587
1303,20110122CHICLE,1591,1357
1304,20110122OKCNYK,1596,1477
1305,20110122HOUORL,1507,1644
1306,20110122MILMEM,1521,1502
1307,20110122PORIND,1566,1446
1308,20110122LACGSW,1405,1437
1309,20110123DENIND,1562,1442
1310,20110124NJNCLE,1330,1355
1311,20110124ORLDET,1653,1397
1312,20110124PHIPHO,1443,1521
1313,20110124TORMEM,1380,1516
1314,20110124NYKWAS,1473,1359
1315,20110124CHIMIL,1594,1508
1316,20110124MINHOU,1285,1498
1317,20110124PORSAC,1570,1281
1318,20110124GSWSAS,1429,1709
1319,20110125WASDEN,1355,1566
1320,20110125BOSCLE,1631,1347
1321,20110125DALLAC,1606,1414
1322,20110125SACCHA,1300,1475
1323,20110125LALUTA,1610,1576
1324,20110126INDORL,1437,1635
1325,20110126NJNMEM,1338,1525
1326,20110126TORPHI,1371,1453
1327,20110126DETDEN,1415,1573
1328,20110126MILATL,1503,1625
1329,20110126MINOKC,1278,1601
1330,20110126HOULAC,1505,1410
1331,20110126PHOCHA,1511,1483
1332,20110126UTASAS,1569,1714
1333,20110127NYKMIA,1478,1645
1334,20110127DALHOU,1609,1510
1335,20110127PORBOS,1552,1633
1336,20110128INDNJN,1430,1350
1337,20110128PHIMEM,1463,1512
1338,20110128TORMIL,1361,1513
1339,20110128ATLNYK,1614,1490
1340,20110128CLEDEN,1345,1582
1341,20110128MIADET,1633,1406
1342,20110128CHIORL,1599,1642
1343,20110128OKCWAS,1605,1348
1344,20110128UTAMIN,1561,1273
1345,20110128GSWCHA,1424,1496
1346,20110128LALSAC,1617,1292
1347,20110128PHOBOS,1498,1643
1348,20110129CHIIND,1607,1435
1349,20110129MEMWAS,1524,1346
1350,20110129MINTOR,1271,1352
1351,20110129DALATL,1614,1619
1352,20110129MILNJN,1522,1345
1353,20110129SASHOU,1723,1505
1354,20110129LACCHA,1405,1507
1355,20110130OKCMIA,1607,1635
1356,20110130LALBOS,1598,1632
1357,20110130ORLCLE,1634,1338
1358,20110130PHIDEN,1452,1588
1359,20110130NYKDET,1485,1404
1360,20110130GSWUTA,1413,1563
1361,20110131INDTOR,1432,1343
1362,20110131NJNDEN,1341,1577
1363,20110131MIACLE,1647,1337
1364,20110131MEMORL,1527,1636
1365,20110131DALWAS,1621,1342
1366,20110131UTACHA,1551,1497
1367,20110131LACMIL,1416,1525
1368,20110201PORSAS,1542,1726
1369,20110201SACBOS,1310,1644
1370,20110201LALHOU,1586,1502
1371,20110202ATLTOR,1611,1338
1372,20110202CLEIND,1335,1437
1373,20110202NJNPHI,1355,1463
1374,20110202DETCHA,1398,1491
1375,20110202NYKDAL,1490,1623
1376,20110202MINMEM,1281,1537
1377,20110202DENPOR,1563,1554
1378,20110202PHOMIL,1509,1515
1379,20110202UTAHOU,1557,1497
1380,20110202LACCHI,1426,1611
1381,20110203ORLMIA,1626,1649
1382,20110203GSWMIL,1425,1507
1383,20110203LALSAS,1591,1713
1384,20110204CHAMIA,1502,1661
1385,20110204INDPOR,1447,1547
1386,20110204PHINYK,1472,1481
1387,20110204TORMIN,1336,1275
1388,20110204WASORL,1340,1613
1389,20110204ATLLAC,1613,1418
1390,20110204DETNJN,1388,1345
1391,20110204BOSDAL,1648,1632
1392,20110204MEMCLE,1543,1325
1393,20110204PHOOKC,1516,1595
1394,20110204SACSAS,1306,1723
1395,20110204DENUTA,1570,1543
1396,20110205CHADAL,1493,1645
1397,20110205WASATL,1335,1617
1398,20110205CLEPOR,1322,1537
1399,20110205HOUMEM,1511,1546
1400,20110205MILDET,1498,1394
1401,20110205MINDEN,1269,1557
1402,20110205UTAOKC,1556,1606
1403,20110205GSWCHI,1434,1618
1404,20110206MIALAC,1670,1415
1405,20110206NJNIND,1339,1457
1406,20110206NYKPHI,1474,1480
1407,20110206BOSORL,1635,1619
1408,20110207CHABOS,1485,1642
1409,20110207MEMLAL,1538,1582
1410,20110207DALCLE,1654,1315
1411,20110207DENHOU,1562,1519
1412,20110207PORCHI,1544,1606
1413,20110207SACUTA,1303,1545
1414,20110207GSWPHO,1446,1506
1415,20110208ATLPHI,1622,1473
1416,20110208ORLLAC,1612,1413
1417,20110208DETSAS,1410,1726
1418,20110208MIAIND,1672,1466
1419,20110208MILTOR,1483,1341
1420,20110208OKCMEM,1617,1526
1421,20110208HOUMIN,1533,1264
1422,20110209CLEDET,1314,1405
1423,20110209INDCHA,1463,1496
1424,20110209PHIORL,1489,1615
1425,20110209TORSAS,1337,1730
1426,20110209WASMIL,1330,1487
1427,20110209NYKLAC,1481,1410
1428,20110209UTACHI,1551,1597
1429,20110209SACDAL,1297,1655
1430,20110209GSWDEN,1435,1548
1431,20110210BOSLAL,1630,1594
1432,20110210PHOGSW,1517,1446
1433,20110210DENDAL,1537,1659
1434,20110211CHANJN,1488,1330
1435,20110211INDMIN,1471,1282
1436,20110211PHISAS,1479,1733
1437,20110211TORPOR,1334,1553
1438,20110211CLELAC,1304,1424
1439,20110211DETMIA,1415,1675
1440,20110211MEMMIL,1541,1475
1441,20110211NYKLAL,1467,1607
1442,20110211UTAPHO,1539,1522
1443,20110212ATLCHA,1606,1472
1444,20110212NJNNYK,1346,1458
1445,20110212MINPHI,1279,1494
1446,20110212WASSAS,1341,1719
1447,20110212HOUDAL,1515,1648
1448,20110212MILIND,1469,1475
1449,20110212SACOKC,1293,1602
1450,20110213BOSMIA,1616,1681
1451,20110213ORLLAL,1624,1616
1452,20110213CLEWAS,1314,1338
1453,20110213DETPOR,1410,1559
1454,20110213MEMDEN,1547,1548
1455,20110213TORLAC,1327,1414
1456,20110213GSWOKC,1440,1607
1457,20110213PHOSAC,1536,1289
1458,20110214CHALAL,1488,1609
1459,20110214NJNSAS,1336,1722
1460,20110214DETATL,1401,1590
1461,20110214MILLAC,1457,1404
1462,20110214MINPOR,1272,1568
1463,20110214HOUDEN,1506,1541
1464,20110215INDMIA,1487,1672
1465,20110215CHICHA,1609,1498
1466,20110215MEMPHI,1554,1500
1467,20110215OKCSAC,1595,1306
1468,20110215PHOUTA,1518,1526
1469,20110216ORLWAS,1631,1350
1470,20110216TORMIA,1337,1679
1471,20110216BOSNJN,1625,1333
1472,20110216CLELAL,1302,1599
1473,20110216DETIND,1394,1480
1474,20110216NYKATL,1468,1597
1475,20110216MINLAC,1267,1398
1476,20110216DALSAC,1658,1304
1477,20110216HOUPHI,1515,1495
1478,20110216MILDEN,1463,1533
1479,20110216UTAGSW,1519,1452
1480,20110217CHISAS,1613,1726
1481,20110217PHODAL,1526,1659
1482,20110222CHATOR,1494,1333
1483,20110222WASIND,1348,1470
1484,20110222DETHOU,1403,1501
1485,20110222MIASAC,1683,1303
1486,20110222MILMIN,1452,1258
1487,20110222OKCLAC,1597,1407
1488,20110222DENMEM,1544,1560
1489,20110222GSWBOS,1467,1627
1490,20110222LALATL,1583,1586
1491,20110223CLEHOU,1317,1511
1492,20110223INDDET,1479,1393
1493,20110223ORLSAC,1633,1302
1494,20110223PHIWAS,1508,1339
1495,20110223SASOKC,1715,1600
1496,20110223TORCHI,1329,1624
1497,20110223NYKMIL,1478,1455
1498,20110223MINMEM,1255,1552
1499,20110223DALUTA,1668,1504
1500,20110223PHOATL,1516,1579
1501,20110223PORLAL,1573,1591
1502,20110224CHIMIA,1608,1684
1503,20110224DENBOS,1551,1635
1504,20110225CHASAC,1497,1320
1505,20110225INDUTA,1484,1501
1506,20110225PHIDET,1511,1388
1507,20110225TORPHO,1345,1525
1508,20110225CLENYK,1310,1485
1509,20110225MIAWAS,1675,1335
1510,20110225ORLOKC,1615,1596
1511,20110225SASNJN,1720,1331
1512,20110225GSWATL,1458,1570
1513,20110225LALLAC,1603,1404
1514,20110225PORDEN,1561,1561
1515,20110226DETUTA,1384,1513
1516,20110226MEMSAC,1557,1317
1517,20110226WASDAL,1334,1672
1518,20110226HOUNJN,1519,1330
1519,20110226MILCHI,1448,1618
1520,20110226LACBOS,1401,1626
1521,20110227INDPHO,1472,1533
1522,20110227OKCLAL,1589,1606
1523,20110227CLEPHI,1322,1516
1524,20110227MINGSW,1250,1449
1525,20110227ORLCHA,1622,1501
1526,20110227TORDAL,1337,1676
1527,20110227SASMEM,1721,1559
1528,20110227MIANYK,1676,1473
1529,20110227PORATL,1568,1580
1530,20110228NJNPHO,1327,1544
1531,20110228WASCHI,1330,1626
1532,20110228DENATL,1554,1592
1533,20110228UTABOS,1502,1632
1534,20110228SACLAC,1314,1395
1535,20110301INDGSW,1461,1436
1536,20110301ORLNYK,1626,1490
